rank,smiles,postera_code
228,Cc1ccncc1CC(=O)N(Cc1ccsc1)c1ccc(NC(=O)c2ccccc2)cc1,RUT-UNI-630-4
229,CN(CCO)c1ccc(N(Cc2ccsc2)C(=O)Cn2nnc3ccccc32)cc1,RUT-UNI-630-26
230,CC(=O)NC(Cc1ccc(O)c(S(=O)(=O)NCCc2ccccc2)c1)C(=O)NCC#CBr,MAK-UNK-c44-1
231,CC(=O)NCCc1cn(CC(=O)N2CCOCC2)c2ccccc12,DUN-NEW-f8c-13
232,O=C(c1cccc2ccccc12)N1Cc2ccccc2C(c2ccccc2)C1,JAR-IMP-ed4-3
233,O=C(NCC#CBr)C(Cc1ccc(O)cc1)NC(=O)S(=O)(=O)NCCc1ccccc1,MAK-UNK-c44-9
234,O=c1c2nc(F)c(Cl)cc2n(-c2ccccc2)c(=O)n1-c1cccnc1,MAK-UNK-9e4-20
235,Cc1ccncc1NC(=O)Cc1ccc2nc[nH]c2c1,GAB-REV-70c-18
236,O=C(CC(c1ccccc1)c1ccccc1)Nc1cccnc1,AUS-ARG-7cf-11
237,CCc1ccc2c(c1)c(CN(C)C)cn2C(=O)c1ccccc1,DAR-DIA-eac-20
238,C#Cc1cccc(CN(C(=O)Nc2c(CN3CCCCC3)ccnc2C)c2nccc(C(C)C)n2)n1,AGN-NEW-817-2
239,O=C(O)c1n[nH]c(Cl)c1CCc1ccnc(-c2cnccc2CO)c1,MUS-SCH-c2f-1
240,Cn1ccc(C(=O)NC(Cc2ccccc2)C(=O)C(=O)NCc2ccccn2)n1,MAR-SOS-82e-6
241,CCCc1ncc(C#N)cc1Cc1ccc2c(c1)C(=O)CC2,MAK-UNK-516-32
242,N#Cc1ccc(NCC2(C#Cc3ccccn3)CCCCC2)nc1,WAR-XCH-b03-16
243,Cc1cccc(C[NH+]2CCN(C(=O)c3ccc(C#Cc4ccc(C5CC[NH+](Cc6ccsc6)CC5)nc4)cc3)CC2)c1,MAK-UNK-e4a-16
244,Cc1cc2ncn(-c3nc(-c4cccnc4)nc4ccccc34)c2cc1C,AUS-ARG-7cf-5
245,O=C1N(c2cccnc2)Cc2cc(F)c(Cl)cc2N1c1ccccc1,RAI-NOV-c18-6
246,O=C(Cc1cccc(F)c1)NCCn1c(C2CCC(=O)N2)nnc1N1CCSCC1,KUS-THE-322-11
247,Cc1ncc(C2(CC(=O)Nc3cccnc3)CCCC2)s1,CHR-SOS-f73-6
248,CC[NH2+]c1ncc(C#N)cc1Cc1ccc2c(c1)C(=O)NC2,MAK-UNK-516-15
249,CC(=O)NCCc1c[nH]c2ccc(O)cc12,JOH-MSK-a63-4
250,CN(C)Cc1c[nH]c2c(N3CCCCCC3)cc(CCl)cc12,DAR-DIA-eac-23
251,O=C(Nc1ccccc1)C1CCN(C(=O)C(Cl)Cc2cccnc2)CC1,BEN-DND-031-1
252,Cc1cnc2c(-c3ccc4[nH]ncc4c3)c(-c3ccc(F)cc3)nn2c1,ÁLV-UNI-7ff-22
253,CC[C@@H]1C[NH+]=C(NCc2ccccc2C[NH+]2CC[NH+](CC)CC2)N1,FRA-BIO-8bf-11
254,CC(=O)NCCc1c[nH]c2c(-c3cccc(-c4ccn[nH]4)c3)cc(F)cc12,GAB-REV-4a4-5
255,Cc1ccncc1NC(=O)[C@H](CNS(C)(=O)=O)c1ccccc1,DAN-RED-da4-1
256,N#Cc1cnc(NCCl)c(Cc2ccc3c(c2)C(=O)NC3)c1,MAK-UNK-516-10
257,CCCc1c(Cl)[nH]c2c(OC3CCN(C(C)=O)CC3)cc(F)c(Cl)c12,BEN-VAN-d8f-29
258,O=C(Nc1cccc(-c2cc[nH]n2)c1)C(O)c1cccnc1,BAR-COM-4e0-68
259,COC(=O)[C@H]1c2c(/C=C/C(=O)O[C@@H](Cc3ccc(O)c(O)c3)C(=O)[O-])ccc(O)c2O[C@H]1c1ccc(O)c(O)c1,FAB-ASS-ec2-2
260,CCc1cc(C(=O)N2CCn3nncc3C2)n[nH]1,RAF-POL-950-3
261,CC(C)(C)OC(=O)Nc1ccc(-c2ccccc2NC(=O)Nc2cccnc2)[nH]c1=O,HUB-UNK-984-4
262,O=c1c2cc(F)c(Cl)cc2n(-c2ccncc2)c(=O)n1-c1cccnc1,MAK-UNK-9e4-19
263,Cc1ccncc1-n1c(=O)ccc2cc(C3CC3)c(S(N)(=O)=O)cc21,STE-UNK-4e3-1
264,O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCNCC3)c(F)cc2c1=O,GER-UNI-cae-1
265,NC(=O)[C@@H]1CN(C2CCOCC2)C[C@H]1c1ccccc1,DUN-NEW-f8c-1
266,CCOc1ccccc1/C=C/C(=O)c1cc(C)cc(I)c1O,DR.-SHR-2ae-9
267,O=C1C=CC[C@@H]([C@@H](NC(=O)c2cccs2)c2ccc(F)cc2)N1,DEM-REL-172-5
268,NC(=O)C(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)n1ccccc1=O,MAR-SOS-82e-11
269,O=C1CC(=O)CC([C@@H](NS(=O)(=O)c2cccs2)c2ccc(F)cc2)C1,DEM-REL-172-1
270,C[C@H]1C[C@H](C(=O)N2Cc3cccnc3C2)CO1,RAF-POL-950-16
271,O=c1c2cc(F)c(Cl)cc2n(-c2ccccc2)c(=O)n1-c1ccc[nH+]c1,MAK-UNK-9e4-22
272,CC(Nc1ccc(C#N)cn1)[NH2+]Cc1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1,MAK-UNK-148-7
273,CCc1c(F)[nH]c2c(Oc3cc(-c4cnc[nH]4)ccn3)cc(F)cc12,BEN-VAN-d8f-17
274,CC(C)CC(COC[C@H]1CC[C@@H](CNC(=O)c2ccn(C)n2)O1)C(=O)NC(C(=O)NC(Cc1ccccc1)C(=O)NC(CCC(N)=O)C(=O)O)[C@@H](C)O,PAU-UNI-6d1-6
275,Cc1cc(F)nc(F)c1-c1ccc(=O)n(-c2cccc(N3CCCC3=O)c2)c1,BEN-VAN-578-1
276,CCNc1ccc(C#N)c(Cc2cc(NCC(=O)Nc3cccnc3)ccc2Cl)n1,BEN-VAN-ed8-13
277,O=c1c2cc(F)c(Cl)cc2n(-c2ccccn2)c(=O)n1-c1cccnc1,MAK-UNK-9e4-17
278,O=C(Nc1ccccc1)Nc1cccnc1N1CCN(C(=O)Cc2c[nH]c3ncccc23)CC1,MAK-UNK-de8-1
279,COc1ccc(CCc2ccnc(-n3cnc4cc(C)c(C)cc43)c2)cc1,WAR-XCH-bdd-4
280,O=S(=O)(/C=C/c1cccnc1)c1cccc(-c2ncccn2)c1,AGN-NEW-891-10
281,C[NH2+]Cc1cc(-c2ccccc2F)c(S(=O)(=O)c2cccnc2)[nH]1,MAK-UNK-095-29
282,O=C(NCCN1CCOCC1)[C@H]1CC(Cc2cccnc2)=C[C@H]1c1cccc(Cl)c1,DAR-DIA-43a-16
283,NC(=O)C#Cc1ccc(CNC(=O)N2CCOCC2)cc1,PAT-GYR-359-4
284,Cc1[nH]c(C(=O)S(N)(=O)=O)c(Cc2cc(C[NH+]3CCC(O)CC3)cs2)c1C=O,MAK-UNK-1cb-2
285,Cc1ccncc1NC(=O)c1ccccc1NC(=O)Nc1cccnc1,MAK-UNK-129-10
286,CC1CN(C(=O)c2n[nH]c3c2CCC3)CC1NCc1nnsc1Cl,KUS-THE-322-18
287,CCNc1nnc(C#N)cc1Cc1ccc2c(c1)C(=O)NC2,MAK-UNK-516-22
288,O=C(c1ccc(COc2ncc(-c3cccc(Br)c3)c(=O)n2-c2cccnc2)cc1)N1CCOCC1,NIM-UNI-534-3
289,Cc1ccncc1NC(=O)NC1(Oc2ccccc2)CC1,CHR-SOS-1f3-10
290,NC(=O)[C@H]1CC(Cc2ccccc2)=C[C@H]1c1cccc(Cl)c1,DAR-DIA-43a-7
291,FCc1ccccc1Cc1cccc(CS)c1,AMI-SHA-7fc-1
292,O=C(Nc1ccccc1)Nc1cnccc1C1(C#CC2CCCC2)CCCCC1,WAR-XCH-b03-9
293,CC(=O)NCCc1c[nH]c2c(Nc3nc4ccccc4o3)cc(F)cc12,GAB-REV-4a4-18
294,CC(C)(C)CCN(Cc1ccsc1)C(=O)Cn1nnc2ccccc21,RUT-UNI-630-17
295,O=C(Cc1cccnc1Br)Nc1cccc(OCCn2cncn2)c1,BAR-COM-4e0-35
296,Cc1ccc(N(C)C2CCN(c3ccc(S(N)(=O)=O)cc3)CC2)cc1,WAR-XCH-b68-56
297,CCNc1ncc(C#N)cc1NC(=O)Nc1cccnc1,JOR-UNI-61e-1
298,CS(=O)(=O)NCCc1cc(C#N)ccc1NC(=O)N1CCOCC1,ANT-DIA-b7f-9
299,N#Cc1cncc(NC(=O)Cc2c[nH]c3ncccc23)c1,DAR-DIA-23a-2
300,C[NH2+]Cc1cc(-c2ccccc2F)n(S(=O)(=NS(=O)(=O)c2ccc3c(c2)N(C)CCC3)c2cccnc2)c1,MAK-UNK-9a6-5
301,C[NH2+]C(=C(CCl)N1Cc2ccccc2C(c2ccccc2)C1)c1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1,MAK-UNK-702-21
302,C=CS(=O)(=O)CN(C(=O)Nc1cccc(Cl)c1)c1cncnc1,SEA-TRI-5a5-1
303,C[NH2+]Cc1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2CNc2ccc(C#N)cn2)c1,MAK-UNK-148-19
304,Cc1ccncc1NC(=O)CCNC(=O)c1ccccc1F,PET-SGC-2e9-1
305,O=C(CC1(c2ccccc2)CCCCC1)Nc1cccnc1,CHR-SOS-f73-1
306,O=C(Nc1ccccc1O)C1CCN(C(=O)CCC(=O)N2Cc3ccccc3C(c3ccccc3)C2)CC1,JAR-IMP-ed4-12
307,C[NH2+]Cc1cn(S(=O)(=O)c2cccnc2)c(-c2ccccc2F)c1CNc1ccc(C#N)cn1,MAK-UNK-148-11
308,C=C(C)C(=O)N1Cc2ccc(C(F)(F)F)cc2C(c2ccccc2Cl)C1,RAV-REL-e0c-2
309,CS(=O)(=O)NCCOC(C(=O)Nc1cccnc1)c1cccc(Cl)c1,ADA-UNI-f8e-7
310,C[C@H](C(=O)[O-])c1ccc2c(n1)[nH]c1ccc(Cl)nc12,MAK-UNK-0d6-37
311,CC1CC(C)CN(C(=O)c2ccccc2NC(=O)NCc2ccoc2)C1,BAR-COM-4e0-44
312,CCNc1ncc(C#N)nc1Cc1ccc2c(c1)C(=O)NC2,MAK-UNK-516-23
313,O=C(CN1Cc2ccccc2C(c2ccccc2)C1)N1Cc2ccccc2C(c2ccccc2)C1,JAR-IMP-ed4-8
314,CS(=O)(=O)NCC(C(=O)Nc1cccnc1)c1ccccc1,PET-SGC-b0f-1
315,CC1=C(c2cncnc2)N(Cc2cncnc2NC2CCCCC2)/C(=C\O)S1,MAK-UNK-f24-6
316,O=C(NC1CC1)N(C(=O)c1ccccc1)c1cccnc1,MIC-SGC-657-8
317,CCNc1ncc(C#N)cc1CNS(=O)(=O)c1ccc(F)cc1,GAB-REV-df6-9
318,CS(=O)(=O)NCCc1ccccc1-c1nnc(CN2CCC=C(F)C2)s1,MAK-UNK-814-10
319,CCCc1c[nH]c2c(Oc3cc(-c4cnc[nH]4)ccn3)cc(F)cc12,BEN-VAN-d8f-10
320,CS(=O)(=O)NC[C@@H](C(=O)N1CCCc2ccncc21)c1ccc(F)cc1,DAN-RED-da4-7
321,N#Cc1cccc(N(CCC2CCCCC2)C(=O)Nc2cccnc2)c1,JOR-UNI-61e-18
322,Cc1ccncc1NC(=O)CCc1cc(S(N)(=O)=O)ccc1Br,PET-SGC-83d-1
323,O=c1cccc(-c2ccccc2CCNS(=O)(=O)c2ccccc2)[nH]1,HUB-UNK-984-2
324,Cc1ccncc1NC(=O)NC1(Oc2ccccc2)CCCCC1,CHR-SOS-1f3-1
325,CC(=O)NCCc1c[nH]c2c(CCNS(C)(=O)=O)cccc12,CAL-AMP-9ed-1
326,CCNc1ncc(C#[NH+])cc1Cc1ccc2c(c1)C(=O)NC2,MAK-UNK-516-16
327,CCNc1ccc(F)c(Cc2cc(NCC(=O)Nc3ccc(F)nc3)ccc2Cl)n1,BEN-VAN-ed8-16
328,CCNc1ncc(C#N)cc1CC(=O)Nc1cnccc1C,PET-SGC-175-1
329,CCNc1ncc(C#N)cc1Cc1ccc2c(c1)C(=O)[NH+2]C2,MAK-UNK-516-13
330,O=C(Nc1cccnc1)Nc1cccc(C(=O)NCCc2c[nH]c3ccc(F)cc23)c1,MAK-UNK-37f-6
331,C[C@H](C(=O)[O-])c1cnc2c(c1)[nH]c1ncc(Cl)cc12,MAK-UNK-0d6-38
332,CN(CC1CCN(c2ccc(S(N)(=O)=O)cc2)CC1)c1ccc(Cl)s1,WAR-XCH-b68-2
333,CCNc1ncc(C#N)cc1Cc1ccc2c(c1)C(=O)NC2,GAB-REV-df6-19
334,Cc1nn(-c2ccc(C(F)(F)F)cn2)c(C)c1CC(=O)NC(C)c1cccc(F)c1,AUS-ARG-7cf-12
335,O=C(CCc1cncnc1)NC(CNC(=O)C1CC1)c1ccccc1,BAR-COM-4e0-67
336,O=c1c2cc(F)c(Cl)cc2n(-c2ccccc2)c(=O)n1-c1cncnc1,MAK-UNK-9e4-15
337,CCCc1ncc(C#N)cc1Cc1ccc2c(c1)C(=O)NC2,MAK-UNK-516-28
338,CS(=O)(=O)NCCCc1ccc(Cl)cc1NC(=O)Nc1cccnc1,WAR-XCH-6eb-2
339,CCNc1ncc(C#N)cc1CNc1cc(O)no1,JAN-UNI-2e9-5
340,CS(=O)(=O)NC[C@H](C(=O)Nc1cccnc1)c1ccccc1,BEN-DND-362-12
341,CCn1cc(CCNS(C)(=O)=O)c2cc(C#N)cc(CCNS(C)(=O)=O)c21,ROB-UNI-b2e-3
342,NS(=O)(=O)c1ccc(-c2ccc(Cl)cc2C(=O)Nc2cccnc2)cc1,CHR-SOS-709-15
343,Cc1ccncc1-n1c2c(ccc1=O)N(CC(=N)N)CCC2,KIM-UNI-60f-7
344,O=c1c2cc(F)c(Cl)cc2n(-c2ccccc2)c(=O)n1-c1cccnc1,RAI-NOV-c18-2
345,O=S(=O)(c1cccnc1)n1cc(C[NH2+]/C=C(\CCl)N2Cc3ccccc3C(c3ccccc3)C2)cc1-c1ccccc1F,MAK-UNK-702-3
346,Cc1ccn2c(-c3ccnc(N)c3)c(-c3ccc(F)cc3)nc2c1,ÁLV-UNI-7ff-13
347,O=c1c2cc(Cl)c(F)cc2n(-c2ccccc2)c(=O)n1-c1cccnc1,MAK-UNK-9e4-12
348,Cc1ccncc1NC(=O)NC1(Oc2cccc(S(N)(=O)=O)c2)CCCC1,CHR-SOS-1f3-5
349,COc1ccc2c(c1)c(CCNC(C)=O)cn2C1OC(C(=O)O)C(O)C(O)C1O,JOH-MEM-5e3-3
350,Cc1ccc2cc(-c3n[nH]c4ccc(NS(=O)(=O)c5cccc(F)c5)cc34)[nH]c2c1,VOL-CHA-cc8-4
351,O=C(Nc1cccnc1)Nc1cccc(-c2nnc(CN3CCC=C(F)C3)s2)c1,MAK-UNK-ae3-2
352,[NH3+]CC1OC(C2CCCCC2O)Cc2c1ccc(O)c2O,MAK-UNK-198-11
353,CC(=O)N1CCN(Cc2[nH]c3cc(S(N)(=O)=O)ccc3c(=O)c2Cl)CC1,CHR-UNK-b46-1
354,CC(CCO)(C1=C(O)COC(O)=C1)[C@H]1CC[C@@H](CO)O1,JON-UIO-cc9-5
355,C[NH2+]Cc1cc(-c2ccccc2F)n(S(=O)(=O)c2ccc(N3CCCc4ccc(S(N)(=O)=O)cc43)nc2)c1,MAK-UNK-9a6-17
356,C=S(=C)(c1ccsc1)N1CCN2C(=O)C(=O)Nc3cnccc3C2C1,MAK-UNK-bdd-2
357,CCc1c(F)[nH]c2c(Oc3cc(C)ccn3)cc(F)cc12,BEN-VAN-d8f-18
358,C[NH+]1CCN(c2ccc(C[NH+]3CCC(O)CC3)cc2)CC1,MAK-UNK-ace-27
359,CC(=O)NCCc1c[nH]c2c(CN(C)C(C)=O)cc(F)cc12,WIL-LEE-1f7-6
360,CCOc1cnc(-c2c(C)cc(F)nc2Cl)cc1-c1cc(Cl)cc(C(=O)Nc2ccco2)c1,BEN-VAN-578-16
361,Cc1ccncc1Cc1n[nH]cc1-c1nccc(C2CC2)c1C,STE-UNK-e42-1
362,O=c1c2cc(F)c(Cl)cc2n(-c2cccnc2)c(=O)n1-c1cccnc1,MAK-UNK-9e4-18
363,Cc1ccc(-n2c(=O)c3cc(F)c(Cl)cc3n(-c3ccccc3)c2=O)cn1,MAK-UNK-9e4-28
364,CC(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(N)=O)C(N)=O,SAL-INS-68b-4
365,O=c1c2cc(F)c(Cl)cc2n(-c2ccccc2)c(=O)n1-c1ccccc1,MAK-UNK-9e4-1
366,C[NH+](CC(=O)N1Cc2ccccc2C(c2ccccc2)C1)Cc1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1,MAK-UNK-702-17
367,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,GER-UNI-05c-1
368,CCOC(=O)[C@@H](CCc1ccccc1)[NH2+][C@H](C)C(=O)Nc1cccc(C[NH+]2CCCC2)c1,FRA-BIO-8bf-4
369,O=C1NCC[C@H]1c1cc(Cc2ccccc2)nc(B(O)O)c1,RAJ-NOV-842-4
370,CCCc1ccc(C#N)cc1Cc1ccc2c(c1)C(=O)NC2,MAK-UNK-516-30
371,O=C(NCCC(c1ccccc1)c1ccccc1)c1cnccn1,AUS-ARG-7cf-13
372,CCc1cc(OC2CCN(C)CC2)c2c(c1)c(CN(C)C)cn2C(=O)c1ccccc1,DAR-DIA-eac-2
373,O=C(Nc1cccnc1)Nc1cccc(-c2nnc(CN3CCC=C(F)C3)s2)c1,MAK-UNK-ae3-2
374,COc1ccc([C@@H](CNS(C)(=O)=O)C(=O)N2CCOc3ccncc32)cc1,DAN-RED-da4-16
375,Nc1c(Cl)ccnc1Cc1[nH]cnc1-c1cnccc1CO,MUS-SCH-c2f-9
376,O=C(Cl)N1CCN(Cc2cc(O)ccc2O)CC(c2cc(O)ccc2O)C1,AVI-UNI-c9b-2
377,NCCNC(=O)[C@H]1CC(Cc2cccnc2)=C[C@H]1c1cccc(Cl)c1,DAR-DIA-43a-13
378,CCNc1ncc(C#N)cc1Cc1ccc2c(c1)C(=O)[NH2+]C2,MAK-UNK-516-12
379,Cc1ccn2c(-c3ccnc4[nH]ccc34)c(-c3ccc(F)cc3)nc2c1,ÁLV-UNI-7ff-9
380,C[O+]C(=O)[C@@H](C)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,MAK-UNK-0d6-25
381,CNCCOC(C(=O)Nc1cccnc1)c1ccccc1,ADA-UNI-f8e-4
382,O=c1c(-c2cccnc2)cc2cc(F)c(Cl)cc2n1-c1ccccc1,RAI-NOV-c18-5
383,O=S(=O)(NCCc1ccccc1)C1CN(Cc2ccsc2)CCC1O,MAK-UNK-310-6
384,CCNc1ncc(C#N)cc1Nc1ccc2[nH]ccc2c1,GAB-REV-df6-13
385,O=S1(=O)c2ccccc2CN1CCN1CCCCC1,JAR-KUA-672-5
386,Cc1ccncc1NC(=O)CN(C)c1c(C(N)=O)[nH]c2ccc(Cl)cc12,GAB-REV-70c-16
387,Cc1ccc(N(C(=O)N(CC(=O)CCl)c2cccnc2)c2cccc(Cl)c2)s1,SEA-TRI-8ad-1
388,O=C(Cc1cccnc1)N(C1CCC(O)CC1)C1(C#CC2CCCCC2)CCCCC1,WAR-XCH-b03-6
389,CS(=O)(=O)Nc1cccc(C(=O)Nc2cccc(N3CCCC3=O)c2)c1,MAK-UNK-915-6
390,O=C(NCc1ccc(C#CCCO)cc1)N1CCOCC1,PAT-GYR-359-5
391,CC(=O)NCCc1c[nH]c2c(CCNS(C)(=O)=O)cc(F)cc12,ELE-IMP-dfb-1
392,Cc1ccc2c(-c3ccc4[nH]ncc4c3)c(-c3ccc(F)cc3)nn2n1,ÁLV-UNI-7ff-30
393,O=C1C(c2ccccc2)N2CCCC(O)C2C(c2cccs2)N2CCN1CC2,MAK-UNK-b1d-8
394,N#Cc1cccc(N(CN2CCC(O)CC2)C(=O)Nc2cccnc2)c1,JOR-UNI-61e-5
395,Cc1cc2ncn(C3(c4cccnc4)CCCCC3)c2cc1C,WAR-XCH-79d-12
396,CC(=O)c1ccnc(-c2cc(F)cs2)c1N(C(C)=O)c1c[nH]c2ncncc12,LEO-EVO-0d2-6
397,CCNc1ccc(F)c(Cc2cc(CC)cc(NCC(=O)Nc3cccnc3)c2)n1,BEN-VAN-ed8-9
398,Cc1ccncc1NC(=O)NC1(Oc2cccc(S(N)(=O)=O)c2)CCC1,CHR-SOS-1f3-8
399,N#CN1CCN(C2(c3ccc(Br)s3)CC2)CC1,JOH-UNI-27a-37
400,Cc1cccc(C[NH+]2CCN(c3cc(Cl)c(-c4cc5cnc(C6CC[NH+](Cc7ccsc7)CC6)nc5[nH]c4=O)c(Cl)c3)CC2)c1,MAK-UNK-e4a-15
401,O=C(Nc1cnc[nH]1)Nc1sc2cc(CCc3ncc[nH]3)[nH]c2c1CC1CCC(O)CC1,SAL-INS-cba-1
402,Cc1ccncc1NC(=O)Nc1cncc(C#N)c1,CHR-SOS-363-2
403,O=C(Nc1cccnc1)Nc1ccccc1N1CCN(C(=O)Cc2c[nH]c3ncccc23)CC1,MAK-UNK-de8-5
404,N#Cc1ccc(NCc2ccccc2NC(=O)Nc2cccnc2)nc1,MAK-UNK-30a-1
405,O=C(NCc1ccno1)c1ccccc1Oc1ccc(Cl)cc1Cl,BAR-COM-4e0-42
406,CC(NC1CCN(c2ccc(S(N)(=O)=O)cc2)CC1)c1ccc(F)cc1,WAR-XCH-b68-48
407,C[NH2+]Cc1cc(-c2ccccc2F)n(C(O)c2ccccc2)c1,MAK-UNK-095-12
408,C[NH2+]Cc1cc(-c2ccccc2F)n(S(=O)(=O)c2cncc(N3CCCc4ccc(S(N)(=O)=O)cc43)c2)c1,MAK-UNK-9a6-16
409,Cc1cn2c(-c3ccncc3)c(-c3ccc(F)cc3)nc2s1,ÁLV-UNI-7ff-42
410,Cc1ccn2c(-c3cc(C)n[nH]3)c(-c3ccc(F)cc3)nc2c1,ÁLV-UNI-7ff-20
411,CCc1cc(NC2CCCCC2)c2[nH]cc(C[NH+](C)C)c2c1,DAR-DIA-eac-24
412,Cc1ccnc2[nH]c(C3(C#CC4CCC[N]C4)CCCCC3)nc12,WAR-XCH-bdd-10
413,Cc1ccncc1NC(=O)[C@@H](c1ccsc1)N1CCC(O)CC1,MIH-UNI-6b9-2
414,CC(=O)Nc1cnccc1C[NH+]1CC(=O)C(CNC(=O)NC2CCCCC2)C1,MAK-UNK-f24-34
415,O=c1c2cc(F)c(Cl)cc2n(-c2ccccc2)c(=O)n1-c1ccnnc1,MAK-UNK-9e4-16
416,N#Cc1ccc(NCc2ccncc2NC(=O)Nc2ccccc2)nc1,MAK-UNK-30a-4
417,O=C(Cc1cncnc1)Nc1cccc(CCCc2ccccc2)c1,BAR-COM-4e0-11
418,Cc1ccc(NCc2cc(NC(=O)OC(C)(C)C)ccc2Br)cn1,FRA-BIO-8bf-6
419,COc1ccc2c(c1)C(CCNC(C)=O)C(=O)N2,JOH-MEM-5e3-1
420,CC(=O)N1Cc2ccccc2[C@H](c2ccccc2)[C@H]1Cc1cccnc1,JAV-UNI-450-1
421,Cc1ccnc2[nH]c(CCc3ccnc(-c4cccc(C#N)c4)c3)nc12,WAR-XCH-bdd-12
422,CS(=O)(=O)NCc1ccc2cc(N3CCN(O)CC3)c(Cc3cccnc3)nc2c1,MIH-UNI-339-8
423,O=c1c2cc(F)c(Cl)nc2n(-c2ccccc2)c(=O)n1-c1cccnc1,MAK-UNK-9e4-21
424,NCCCCNC(=O)[C@H]1CC(Cc2cccnc2)=C[C@H]1c1cccc(Cl)c1,DAR-DIA-43a-12
425,CC(O)N1CCN(C(O)CCl)CC1C(CC(N)=O)NC(=O)CN,DAV-CRI-e1c-5
426,CS(=O)(=O)NC[C@@H](C(=O)N1CCCc2ccncc21)c1cccs1,DAN-RED-da4-19
427,CC(=O)Nc1ccc(Cl)cc1CN1CCN(C(C)=O)CC1,KIM-UNI-7d1-3
428,CC(=O)N1CCN(C(C(=O)N2CCN(S(=O)(=O)c3c(F)cccc3F)CC2)c2ccsc2)CC1,MAK-UNK-902-10
429,CC(=O)NCCc1c[nH]c2c(CN3CCN(C(C)=O)CC3)cc(C#N)cc12,JOH-MSK-d60-1
430,CCc1c[nH]c2c(Nc3cc(C)cc(S(N)(=O)=O)n3)cc(F)cc12,BEN-VAN-d8f-14
431,NC(=O)c1ccc(CC2C=NC=N2)cc1CNC(=O)C1CCOCC1,PHI-UNK-c3a-2
432,Cc1cnc2c(-c3cnn(C)c3)c(-c3ccc(F)cc3)nn2c1,ÁLV-UNI-7ff-25
433,CC(NC(=O)c1ccccc1OCC(N)=O)c1cnn(C)c1,BAR-COM-4e0-62
434,CC1(C(=O)NCC(NC(=O)CCc2cnn[nH]2)c2ccccc2)CC1,BAR-COM-4e0-18
435,N=C(Nc1cccnc1)Nc1csc(Cl)c1,ISA-SCH-8e9-4
436,Cc1ccncc1-n1c2c(ccc1=O)N(CCC(=N)N)CCC2,KIM-UNI-60f-9
437,CSc1cc2c(N(C)C)ccc(Oc3cc(-c4cnc[nH]4)ccn3)c2[nH]1,BEN-VAN-3ef-1
438,N#Cc1cc([C@@H]2CCNC2=O)cc(Cc2ccccc2)n1,RAJ-NOV-842-2
439,O=C(Cc1cc2cccnc2[nH]1)Nc1ccsc1,DAR-DIA-842-24
440,[NH3+]CC1OC(C2C(O)CCCC2O)Cc2c1ccc(O)c2O,MAK-UNK-198-12
441,O=C(Nc1cccnc1)c1cc(Cl)cc(Oc2ccccc2)c1,CHR-SOS-709-18
442,Cc1ccc2c(c1)nc(-c1ccc(F)cc1)n2-c1ccncc1,ÁLV-UNI-7ff-3
443,COC(=O)C1C(=O)C[C@@H](Cc2ccc3ccc(S(N)(=O)=O)cc3c2)O[C@H]1c1cccnc1,NIM-UNI-b87-3
444,O=C(NCc1ccno1)c1ccccc1OC1CCCCC1,BAR-COM-4e0-65
445,O=C(Cc1ccccc1)Nc1c[nH]c2nccc(NC(=O)C3CCCCC3)c12,DAR-DIA-033-14
446,O=C1C2C=CC=CC2[Se]N1c1cccc(F)c1,AMI-CSI-233-4
447,CC(C)CC(NC1CC[C@@H](CNC(=O)c2ccn(C)n2)O1)C(=O)NC(C(=O)NC(Cc1ccccc1)C(=O)O)[C@@H](C)O,PAU-UNI-6d1-5
448,C[NH2+]Cc1cc(-c2ccccc2F)n(S(=O)(=O)c2cncc(OC(=O)c3ccc(S(N)(=O)=O)cc3)c2)c1,MAK-UNK-de9-17
449,CC(C)(C)OC(=O)Nc1ccc(-c2c(F)cccc2NC(=O)Nc2cccnc2)[nH]c1=O,HUB-UNK-984-16
450,CN1CCN(C(=O)NCCc2ccncc2NC(=O)Cc2ccccc2)CC1,DAR-DIA-033-8
451,Cc1cccc(N(C)C2CCN(c3ccc(S(N)(=O)=O)cc3)CC2)c1,WAR-XCH-b68-58
452,c1cncc(-c2nc(Oc3ccc4ccccc4c3)c3ccccc3n2)c1,AUS-ARG-7cf-16
453,CS(=O)(=O)NC[C@@H](C(=O)N1CCc2ccncc21)c1ccccc1,DAN-RED-da4-2
454,O=C(SCF)C1CCN(C(=O)c2ccccc2F)CC1,GIA-UNK-995-14
455,Cc1ccc(S(=O)(=O)N(Cc2ccccc2C)C2CCC(O)CC2)c(C)c1,WAR-XCH-bdd-47
